100112001,[사운드] 부메랑 반짝이,"{""duration"":""1.000"",""multiHitInterval"":""-1.000"",""angleOffset"":""0.000"",""startOffset"":""0:0:0"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""0.000"",""hitPointType"":""None"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":false,""hitVfxDuration"":""0.000"",""hitVfxSpeeds"":[],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":false,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""SpawnSfx"":""Skill_100004_Boomerang"",""SfxFollowOwner"":true,""UseElementalHitSfx"":false,""UseElementalCritSfx"":false,""MoveType"":""FollowSelf"",""moveSpeed"":""0.000"",""MoveSpeedCurveData"":{""Keys"":[]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""0.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Box"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":false,""collisionScale"":""0.1:0.1:0.1"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""Never"",""collisionEvents"":[],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[],""ExtraUnitIdOnDestroy"":0}"
100112002,부메랑 반짝이,"{""duration"":""1.100"",""multiHitInterval"":""0.350"",""angleOffset"":""0.000"",""startOffset"":""0:0.6:0.5"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_03_CasterSkill_Blade_Projectile"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""2.000"",""hitPointType"":""NearByCollision"",""hitVfx"":""4001/1003_03_CasterSkill_Blade_Hit_FirstHit"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":true,""hitVfxDuration"":""1.000"",""hitVfxSpeeds"":[{""endTime"":""99.000"",""speed"":""1.500""}],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":true,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""hitSfx"":""Skill_100004_Boomerang_Hit"",""SfxFollowOwner"":false,""UseElementalHitSfx"":true,""criticalHitSfx"":""Critical"",""UseElementalCritSfx"":true,""MoveType"":""Linear"",""moveSpeed"":""7.500"",""MoveSpeedCurveData"":{""Keys"":[{""time"":""0.000"",""value"":""1.000"",""inTangent"":""-1.818"",""outTangent"":""-0.713"",""inWeight"":""0.000"",""outWeight"":""0.333"",""weightedMode"":""Out"",""tangentMode"":65},{""time"":""0.188"",""value"":""0.866"",""inTangent"":""-0.713"",""outTangent"":""-0.958"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""Both"",""tangentMode"":69},{""time"":""0.388"",""value"":""0.674"",""inTangent"":""-0.958"",""outTangent"":""-1.333"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""Both"",""tangentMode"":5},{""time"":""0.590"",""value"":""0.401"",""inTangent"":""-2.123"",""outTangent"":""-2.123"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""Both"",""tangentMode"":1},{""time"":""0.750"",""value"":""0.000"",""inTangent"":""-1.333"",""outTangent"":""0.000"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""In"",""tangentMode"":65},{""time"":""1.000"",""value"":""0.000"",""inTangent"":""0.000"",""outTangent"":""0.000"",""inWeight"":""0.333"",""outWeight"":""0.000"",""weightedMode"":""None"",""tangentMode"":34}]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""10.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Sphere"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":true,""collisionScale"":""0.6:1:0.6"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""WallOnly"",""collisionEvents"":[{""$type"":""GameCommon.Data.CollisionDamageEvent, De.Base"",""DamageInfo"":{""ElementalType"":""None"",""Power"":0,""PowerGrowth"":0,""CoefficientStat"":""Atk"",""StatFactor"":""35.000"",""StatFactorGrowth"":""0.000"",""ConditionalStats"":[],""IgnoreShield"":false},""CanBackAttack"":true,""IsOnce"":false,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""},{""$type"":""GameCommon.Data.CollisionSoulRecoveryOnHitMonsterEvent, De.Base"",""MonsterTypes"":[""Normal""],""AmountMin"":5,""AmountMax"":5,""IsOnce"":true,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Owner""},{""$type"":""GameCommon.Data.CollisionSoulRecoveryOnHitMonsterEvent, De.Base"",""MonsterTypes"":[""Boss""],""AmountMin"":15,""AmountMax"":15,""IsOnce"":true,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Owner""}],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[100112003],""ExtraUnitIdOnDestroy"":0}"
100112003,부메랑 반짝이_공격,"{""duration"":""1.500"",""multiHitInterval"":""0.250"",""angleOffset"":""0.000"",""startOffset"":""0:0:0"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_03_CasterSkill_Blade_Projectile"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[{""endTime"":""0.200"",""speed"":""5.000""},{""endTime"":""99.000"",""speed"":""1.000""}],""IsLoopVfx"":false,""VfxLoopDuration"":""2.000"",""hitPointType"":""NearByCollision"",""hitVfx"":""4001/1003_03_CasterSkill_Blade_Hit_SecondHit"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":true,""hitVfxDuration"":""1.000"",""hitVfxSpeeds"":[{""endTime"":""99.000"",""speed"":""1.500""}],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":true,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""SpawnSfx"":"""",""hitSfx"":""Skill_100004_Boomerang_Hit"",""SfxFollowOwner"":false,""UseElementalHitSfx"":true,""criticalHitSfx"":""Critical"",""UseElementalCritSfx"":true,""MoveType"":""TraceOwner"",""moveSpeed"":""15.000"",""MoveSpeedCurveData"":{""Keys"":[{""time"":""0.000"",""value"":""0.000"",""inTangent"":""2.000"",""outTangent"":""2.000"",""inWeight"":""0.000"",""outWeight"":""0.000"",""weightedMode"":""None"",""tangentMode"":0},{""time"":""0.093"",""value"":""0.310"",""inTangent"":""1.789"",""outTangent"":""1.789"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""None"",""tangentMode"":0},{""time"":""1.000"",""value"":""1.000"",""inTangent"":""0.000"",""outTangent"":""0.000"",""inWeight"":""0.000"",""outWeight"":""0.000"",""weightedMode"":""None"",""tangentMode"":0}]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""0.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Sphere"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":true,""collisionScale"":""0.6:1:0.6"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""Never"",""collisionEvents"":[{""$type"":""GameCommon.Data.CollisionDamageEvent, De.Base"",""DamageInfo"":{""ElementalType"":""None"",""Power"":0,""PowerGrowth"":0,""CoefficientStat"":""Atk"",""StatFactor"":""63.000"",""StatFactorGrowth"":""0.000"",""ConditionalStats"":[{""Probability"":""100.000"",""ElementalCondition"":""None"",""FactionCondition"":""None"",""CcCondition"":""None"",""EffectTag"":""None"",""MonsterCondition"":""None"",""StatType"":""PenetrationPercent"",""StatValue"":""30.000""}],""IgnoreShield"":false},""CanBackAttack"":true,""IsOnce"":false,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""},{""$type"":""GameCommon.Data.CollisionBuffEvent, De.Base"",""Probability"":""100.000"",""FactionCondition"":""None"",""CcCondition"":""None"",""EffectTag"":""None"",""MonsterCondition"":""None"",""buffId"":1100,""BuffStack"":1,""IsOnce"":false,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""},{""$type"":""GameCommon.Data.CollisionSoulRecoveryOnHitMonsterEvent, De.Base"",""MonsterTypes"":[""Normal""],""AmountMin"":5,""AmountMax"":5,""IsOnce"":true,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""},{""$type"":""GameCommon.Data.CollisionSoulRecoveryOnHitMonsterEvent, De.Base"",""MonsterTypes"":[""Boss""],""AmountMin"":5,""AmountMax"":15,""IsOnce"":true,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""}],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[100112004],""ExtraUnitIdOnDestroy"":0}"
100112004,[사운드]부메랑 반짝이_종료,"{""duration"":""1.500"",""multiHitInterval"":""-1.000"",""angleOffset"":""0.000"",""startOffset"":""0:0:0"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_03_CasterSkill_Blade_End"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""0.000"",""hitPointType"":""None"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":false,""hitVfxDuration"":""0.000"",""hitVfxSpeeds"":[],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":false,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""SpawnSfx"":""Skill_100004_Boomerang_End"",""hitSfx"":"""",""SfxFollowOwner"":true,""UseElementalHitSfx"":false,""criticalHitSfx"":""Skill_100004_Boomerang_End"",""UseElementalCritSfx"":false,""MoveType"":""Linear"",""moveSpeed"":""0.000"",""MoveSpeedCurveData"":{""Keys"":[]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""0.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Box"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":false,""collisionScale"":""1:1:1"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.100"",""collisionDestroy"":""Once"",""collisionEvents"":[],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[],""ExtraUnitIdOnDestroy"":0}"
100112011,각성 모드 : 부메랑 반짝이,"{""duration"":""1.100"",""multiHitInterval"":""0.350"",""angleOffset"":""0.000"",""startOffset"":""0:0.6:0.5"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_03_CasterSkill_Blade_Projectile_Super"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""2.000"",""hitPointType"":""NearByCollision"",""hitVfx"":""4001/1003_03_CasterSkill_Blade_Hit_FirstHit"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":true,""hitVfxDuration"":""1.000"",""hitVfxSpeeds"":[{""endTime"":""99.000"",""speed"":""1.500""}],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":true,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""hitSfx"":""Skill_100004_Boomerang_Hit"",""SfxFollowOwner"":false,""UseElementalHitSfx"":true,""criticalHitSfx"":""Critical"",""UseElementalCritSfx"":true,""MoveType"":""Linear"",""moveSpeed"":""7.500"",""MoveSpeedCurveData"":{""Keys"":[{""time"":""0.000"",""value"":""1.000"",""inTangent"":""-1.818"",""outTangent"":""-0.713"",""inWeight"":""0.000"",""outWeight"":""0.333"",""weightedMode"":""Out"",""tangentMode"":65},{""time"":""0.188"",""value"":""0.866"",""inTangent"":""-0.713"",""outTangent"":""-0.958"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""Both"",""tangentMode"":69},{""time"":""0.388"",""value"":""0.674"",""inTangent"":""-0.958"",""outTangent"":""-1.333"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""Both"",""tangentMode"":5},{""time"":""0.590"",""value"":""0.401"",""inTangent"":""-2.123"",""outTangent"":""-2.123"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""Both"",""tangentMode"":1},{""time"":""0.750"",""value"":""0.000"",""inTangent"":""-1.333"",""outTangent"":""0.000"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""In"",""tangentMode"":65},{""time"":""1.000"",""value"":""0.000"",""inTangent"":""0.000"",""outTangent"":""0.000"",""inWeight"":""0.333"",""outWeight"":""0.000"",""weightedMode"":""None"",""tangentMode"":34}]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""10.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Sphere"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":true,""collisionScale"":""0.992:1:0.992"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""WallOnly"",""collisionEvents"":[{""$type"":""GameCommon.Data.CollisionDamageEvent, De.Base"",""DamageInfo"":{""ElementalType"":""None"",""Power"":0,""PowerGrowth"":0,""CoefficientStat"":""Atk"",""StatFactor"":""40.000"",""StatFactorGrowth"":""0.000"",""ConditionalStats"":[],""IgnoreShield"":false},""CanBackAttack"":true,""IsOnce"":false,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""}],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[100112012],""ExtraUnitIdOnDestroy"":0}"
100112012,각성 모드 : 부메랑 반짝이_공격,"{""duration"":""1.500"",""multiHitInterval"":""0.200"",""angleOffset"":""0.000"",""startOffset"":""0:0:0"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_03_CasterSkill_Blade_Projectile_Super"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[{""endTime"":""0.200"",""speed"":""5.000""},{""endTime"":""99.000"",""speed"":""1.000""}],""IsLoopVfx"":false,""VfxLoopDuration"":""2.000"",""hitPointType"":""NearByCollision"",""hitVfx"":""4001/1003_03_CasterSkill_Blade_Hit_SecondHit"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":true,""hitVfxDuration"":""1.000"",""hitVfxSpeeds"":[{""endTime"":""99.000"",""speed"":""1.500""}],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":true,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""hitSfx"":""Skill_100004_Boomerang_Hit"",""SfxFollowOwner"":false,""UseElementalHitSfx"":true,""criticalHitSfx"":""Critical"",""UseElementalCritSfx"":true,""MoveType"":""TraceOwner"",""moveSpeed"":""15.000"",""MoveSpeedCurveData"":{""Keys"":[{""time"":""0.000"",""value"":""0.000"",""inTangent"":""2.000"",""outTangent"":""2.000"",""inWeight"":""0.000"",""outWeight"":""0.000"",""weightedMode"":""None"",""tangentMode"":0},{""time"":""0.093"",""value"":""0.310"",""inTangent"":""1.789"",""outTangent"":""1.789"",""inWeight"":""0.333"",""outWeight"":""0.333"",""weightedMode"":""None"",""tangentMode"":0},{""time"":""1.000"",""value"":""1.000"",""inTangent"":""0.000"",""outTangent"":""0.000"",""inWeight"":""0.000"",""outWeight"":""0.000"",""weightedMode"":""None"",""tangentMode"":0}]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""0.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Sphere"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":true,""collisionScale"":""0.992:1:0.992"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""Never"",""collisionEvents"":[{""$type"":""GameCommon.Data.CollisionDamageEvent, De.Base"",""DamageInfo"":{""ElementalType"":""None"",""Power"":0,""PowerGrowth"":0,""CoefficientStat"":""Atk"",""StatFactor"":""63.000"",""StatFactorGrowth"":""0.000"",""ConditionalStats"":[{""Probability"":""100.000"",""ElementalCondition"":""None"",""FactionCondition"":""None"",""CcCondition"":""None"",""EffectTag"":""None"",""MonsterCondition"":""None"",""StatType"":""PenetrationPercent"",""StatValue"":""30.000""}],""IgnoreShield"":false},""CanBackAttack"":true,""IsOnce"":false,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""},{""$type"":""GameCommon.Data.CollisionBuffEvent, De.Base"",""Probability"":""100.000"",""FactionCondition"":""None"",""CcCondition"":""None"",""EffectTag"":""None"",""MonsterCondition"":""None"",""buffId"":1107,""BuffStack"":1,""IsOnce"":false,""BuffConditionList"":[],""talentConditionList"":[],""targetType"":""Enemy""}],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[100112013],""ExtraUnitIdOnDestroy"":0}"
100112013,[사운드]각성 모드 : 부메랑 반짝이_종료,"{""duration"":""1.500"",""multiHitInterval"":""-1.000"",""angleOffset"":""0.000"",""startOffset"":""0:0:0"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_03_CasterSkill_Blade_End"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""0.000"",""hitPointType"":""None"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":false,""hitVfxDuration"":""0.000"",""hitVfxSpeeds"":[],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":false,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""SpawnSfx"":""Skill_100004_Boomerang_End"",""SfxFollowOwner"":true,""UseElementalHitSfx"":false,""UseElementalCritSfx"":false,""MoveType"":""Linear"",""moveSpeed"":""0.000"",""MoveSpeedCurveData"":{""Keys"":[]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""0.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Box"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":false,""collisionScale"":""1:1:1"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.100"",""collisionDestroy"":""Once"",""collisionEvents"":[],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[],""ExtraUnitIdOnDestroy"":0}"
100113001,미끼 인형 쿠키 던지기,"{""duration"":""0.750"",""multiHitInterval"":""-1.000"",""angleOffset"":""0.000"",""startOffset"":""0:0.1:0.5"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_04_CasterSkill_ToyBomb_Projectile_State_Flying"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""0.000"",""hitPointType"":""None"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":false,""hitVfxDuration"":""0.000"",""hitVfxSpeeds"":[],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":false,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""SpawnSfx"":""Skill_100004_Doll_Throw"",""SfxFollowOwner"":true,""UseElementalHitSfx"":false,""UseElementalCritSfx"":false,""MoveType"":""ParabolaToAim"",""moveSpeed"":""0.000"",""MoveSpeedCurveData"":{""Keys"":[]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""8.000"",""ParabolaMoveHeight"":""0.500"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Sphere"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":true,""collisionScale"":""0.5:0.5:0.5"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""WallOnly"",""collisionEvents"":[],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":false,""destroyHitBoxId"":[],""ExtraUnitIdOnDestroy"":10002}"
100113011,각성 모드 : 미끼 인형 쿠키 던지기,"{""duration"":""0.750"",""multiHitInterval"":""-1.000"",""angleOffset"":""0.000"",""startOffset"":""0:0.1:0.5"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""vfx"":""4001/1003_04_CasterSkill_ToyBomb_Projectile_State_Flying_Super"",""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""0.000"",""hitPointType"":""None"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":false,""hitVfxDuration"":""0.000"",""hitVfxSpeeds"":[],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":false,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""SpawnSfx"":""Skill_100004_Doll_Throw"",""SfxFollowOwner"":true,""UseElementalHitSfx"":false,""UseElementalCritSfx"":false,""MoveType"":""ParabolaToAim"",""moveSpeed"":""0.000"",""MoveSpeedCurveData"":{""Keys"":[]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""8.000"",""ParabolaMoveHeight"":""0.500"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Sphere"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":true,""collisionScale"":""0.5:0.5:0.5"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""WallOnly"",""collisionEvents"":[],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":false,""destroyHitBoxId"":[],""ExtraUnitIdOnDestroy"":10003}"
100113101,[사운드] [더미]자폭시 범위공격,"{""duration"":""1.500"",""multiHitInterval"":""-1.000"",""angleOffset"":""0.000"",""startOffset"":""0:0:0"",""InheritOwnerScaleX"":false,""IsCancleOnSkillChange"":false,""IsCancelOnOwnerDie"":false,""IsAffectedBySkillTimeScale"":false,""VfxZOffset"":""0.000"",""vfxSpeeds"":[],""IsLoopVfx"":false,""VfxLoopDuration"":""0.000"",""hitPointType"":""None"",""UseBoneAttachHitVfx"":false,""UseHitVfxRotate"":false,""HitVfxBoneType"":""None"",""HitVfxBoneOffset"":""0:0:0"",""UseElementalHitVfx"":false,""hitVfxDuration"":""0.000"",""hitVfxSpeeds"":[],""IsLoopHitVfx"":false,""HitVfxLoopDuration"":""0.000"",""IgnoreHitVfxWall"":false,""FireVfxDuration"":""0.000"",""SpawnDelayAfterFireVfx"":""0.000"",""SpawnSfx"":""Skill_100004_Doll_Explosion"",""SfxFollowOwner"":false,""UseElementalHitSfx"":false,""UseElementalCritSfx"":false,""MoveType"":""FollowSelf"",""moveSpeed"":""0.000"",""MoveSpeedCurveData"":{""Keys"":[]},""MinMoveDistance"":""0.000"",""MaxMoveDistance"":""0.000"",""ParabolaMoveHeight"":""0.000"",""tracingTargetType"":""None"",""tracingDetectingRange"":""0.000"",""tracingAngle"":""0.000"",""collisionType"":""Box"",""CollisionTriggerDelay"":""-1.000"",""ignoreObstaclesForCollision"":false,""collisionScale"":""0.1:0.1:0.1"",""collisionDelay"":""0.000"",""collisionEndTime"":""0.000"",""collisionDestroy"":""Never"",""collisionEvents"":[],""OwnerHitShakeAmplitude"":""0.000"",""OwnerHitShakeFrequency"":""0.000"",""OwnerHitShakeDuration"":""0.000"",""CanParry"":true,""destroyHitBoxId"":[],""ExtraUnitIdOnDestroy"":0}"
